species_name,latitude,longitude,coordinate_uncertainty
Corylus avellana,53.338333,-1.358333,5.0
Corylus avellana,51.435736999999996,-2.1770009999999997,751.0
Corylus avellana,53.032784,-0.826406,5.0
Corylus avellana,53.544478000000005,-2.56771,7.0
Corylus avellana,53.610655,-2.6575849999999996,18.0
Corylus avellana,51.509596,-0.162882,86.0
Corylus avellana,50.856924,-0.174924,17.0
Corylus avellana,54.66001800000001,-3.3633629999999997,31.0
Corylus avellana,51.502531,-2.5443569999999998,8.0
Corylus avellana,53.840782999999995,-2.486463,773.0
Corylus avellana,52.226861,-0.96321,16.0
Corylus avellana,51.044237,0.341301,20.0
Corylus avellana,51.044013,0.323071,8.0
Corylus avellana,53.555738,-2.622905,7.0
Corylus avellana,53.560678,-3.0746830000000003,13.0
Corylus avellana,53.339137,-2.1005220000000002,8.0
Corylus avellana,52.374678,-1.9963529999999998,16.0
Corylus avellana,54.973868,-1.8237029999999999,27.0
Corylus avellana,53.51195,-2.810931,11.0
Corylus avellana,52.136084999999994,-0.127282,5.0
Corylus avellana,53.40979,-2.884731,11.0
Corylus avellana,53.332263,-2.7884580000000003,2.0
Corylus avellana,52.439351,-1.908952,132.0
Corylus avellana,52.955528,-1.107792,10.0
Corylus avellana,52.221742,1.2649139999999999,18.0
Corylus avellana,51.078725,0.46002200000000004,13.0
Corylus avellana,51.883803,-2.4347659999999998,9.0
Corylus avellana,52.971238,-1.135092,19.0
Corylus avellana,54.362961999999996,-3.079325,4.0
Corylus avellana,55.938552,-4.293508999999999,10.0
Corylus avellana,52.493559999999995,-0.712437,12.0
Corylus avellana,53.730053000000005,-2.673954,2.0
Corylus avellana,53.272243,-1.230056,93.0
Corylus avellana,53.606935,-2.4944669999999998,32.0
Corylus avellana,54.856403,-1.867805,10.0
Corylus avellana,53.387376,-2.936425,4.0
Corylus avellana,50.856339,-0.173837,14.0
Corylus avellana,53.415117,-2.808805,23.0
Corylus avellana,54.139483,-2.4983,5.0
Corylus avellana,51.55955,-0.234988,5.0
Corylus avellana,51.586759,0.451838,9.0
Corylus avellana,57.90138100000001,-5.159059,21.0
Corylus avellana,53.435694999999996,-2.6919470000000003,4.0
Corylus avellana,51.523176,-0.024369,6.0
Corylus avellana,53.394392,-2.873573,100.0
Corylus avellana,53.435616,-2.683766,8.0
Corylus avellana,53.435811,-2.683848,2.0
Corylus avellana,53.367668,-2.843759,8.0
Corylus avellana,50.229746999999996,-5.037745,8.0
Corylus avellana,53.595333,-2.833472,2534.0
Corylus avellana,53.435848,-2.6905240000000004,8.0
Corylus avellana,50.709413,-3.5182029999999997,8.0
Corylus avellana,53.453241000000006,-2.3042990000000003,10.0
Corylus avellana,52.599178,-2.144246,175.0
Corylus avellana,53.26255,-4.519262,20.0
Corylus avellana,53.906314,-1.352343,24.0
Corylus avellana,52.481549,-2.100085,8.0
Corylus avellana,52.480401,-2.100859,4.0
Corylus avellana,53.37959,-2.73837,2.0
Corylus avellana,53.381215000000005,-2.737931,4.0
Corylus avellana,52.466862,-2.0741169999999998,4.0
Corylus avellana,53.54806,-3.067943,6.0
Corylus avellana,53.370557,-2.8792,4.0
Corylus avellana,51.383328000000006,-2.8088759999999997,62.0
Corylus avellana,53.56950500000001,-3.04897,57.0
Corylus avellana,53.082218000000005,-4.2806690000000005,48.0
Corylus avellana,53.370855000000006,-2.877008,2.0
Corylus avellana,52.465031,-2.0644299999999998,32.0
Corylus avellana,53.361102,-2.779544,8.0
Corylus avellana,52.417727,-1.875761,25.0
Corylus avellana,53.367475,-2.856898,1.0
Corylus avellana,53.418424,-2.5730619999999997,24.0
Corylus avellana,51.405483000000004,-2.314912,24.0
Corylus avellana,53.64423299999999,-2.826705,8.0
Corylus avellana,55.867313,-3.037432,169.0
Ilex aquifolium,54.904289,-2.01609,5.0
Ilex aquifolium,50.867733,-1.7860919999999998,5.0
Ilex aquifolium,53.263028000000006,-2.906764,600.0
Ilex aquifolium,53.206006,-4.235851,5.0
Ilex aquifolium,55.810128000000006,-3.8469309999999997,24.0
Ilex aquifolium,56.340424,-2.809964,22.0
Ilex aquifolium,51.439705,-2.530391,12.0
Ilex aquifolium,52.540229000000004,-2.8113479999999997,31.0
Ilex aquifolium,53.846037,-2.4867619999999997,24.0
Ilex aquifolium,52.984874,-1.138541,25.0
Ilex aquifolium,52.121362,-2.339109,61.0
Ilex aquifolium,53.373389,-2.7299330000000004,4.0
Ilex aquifolium,52.220667,1.265803,65.0
Ilex aquifolium,53.016679,-1.207125,14.0
Ilex aquifolium,50.948976,-2.738229,135.0
Ilex aquifolium,53.332241,-2.788369,1.0
Ilex aquifolium,53.444605,-2.2934229999999998,2.0
Ilex aquifolium,55.016391000000006,-1.673075,15.0
Ilex aquifolium,51.894019,-2.445236,20.0
Ilex aquifolium,52.719894,-4.045725,57.0
Ilex aquifolium,52.511455000000005,0.684024,30.0
Ilex aquifolium,53.403935,-2.874613,2.0
Ilex aquifolium,53.371230000000004,-3.187825,2.0
Ilex aquifolium,50.940619,-1.511565,33.0
Ilex aquifolium,51.499482,-3.167654,9.0
Ilex aquifolium,52.49516800000001,-0.708298,8.0
Ilex aquifolium,53.208442000000005,-3.857138,8.0
Ilex aquifolium,53.228325,-4.080153,76.0
Ilex aquifolium,51.883882,-2.43496,20.0
Ilex aquifolium,53.374407999999995,-4.40837,20.0
Ilex aquifolium,51.895569,-2.442338,200.0
Ilex aquifolium,53.297878000000004,-4.480988,4.0
Ilex aquifolium,53.092725,-3.803572,24.0
Ilex aquifolium,52.952571,-1.1136139999999999,10.0
Ilex aquifolium,53.472535,-3.030109,2.0
Ilex aquifolium,53.72981899999999,-2.6731689999999997,4.0
Ilex aquifolium,53.383013,-2.938882,1.0
Ilex aquifolium,53.378386,-2.93775,1.0
Ilex aquifolium,53.452554000000006,-2.064436,22.0
Ilex aquifolium,53.627363,-2.6469400000000003,31.0
Ilex aquifolium,53.353770999999995,-2.731566,2.0
Ilex aquifolium,55.954242,-3.183478,37.0
Ilex aquifolium,53.778282999999995,-2.6498880000000002,32.0
Ilex aquifolium,53.387516000000005,-2.93662,4.0
Ilex aquifolium,53.224603,-4.170217,5.0
Ilex aquifolium,53.67621,-2.9813009999999998,2.0
Ilex aquifolium,51.557232,0.625505,4.0
Ilex aquifolium,57.46338000000001,-4.229875,10.0
Ilex aquifolium,50.855181,-0.174288,40.0
Ilex aquifolium,53.67479,-2.983768,2.0
Ilex aquifolium,51.922403,0.207197,25.0
Ilex aquifolium,53.375036,-2.869752,1.0
Ilex aquifolium,53.375238,-2.869663,1.0
Ilex aquifolium,53.585719999999995,-2.951883,65.0
Ilex aquifolium,54.133010999999996,-2.4952959999999997,4.0
Ilex aquifolium,53.754075,-2.718283,64.0
Ilex aquifolium,53.635146999999996,-2.8112630000000003,12.0
Ilex aquifolium,53.608697,-2.803388,8.0
Ilex aquifolium,53.67395,-2.947978,65.0
Ilex aquifolium,54.630715,-5.824575,5.0
Ilex aquifolium,53.368801,-2.867905,1.0
Ilex aquifolium,50.957017,-1.386051,137.0
Ilex aquifolium,53.436119999999995,-2.682768,2.0
Ilex aquifolium,51.569322,0.629151,3.0
Ilex aquifolium,53.369439,-2.844092,4.0
Ilex aquifolium,53.730391000000004,-2.6740939999999997,8.0
Ilex aquifolium,53.395619999999994,-1.513591,235.0
Carpinus betulus,51.425447,-2.201907,183.0
Carpinus betulus,52.92100799999999,-2.423763,11.0
Carpinus betulus,52.46464,-2.06284,128.0
Carpinus betulus,53.381795999999994,-2.893873,1.0
Carpinus betulus,53.379962,-2.8971270000000002,1.0
Carpinus betulus,53.382099,-2.894002,4.0
Carpinus betulus,53.605945,-2.838967,16.0
Carpinus betulus,53.355229,-2.845036,1.0
Carpinus betulus,53.719258999999994,-2.6931580000000004,2.0
Carpinus betulus,51.792245,-0.519397,14.0
Carpinus betulus,53.368508999999996,-2.8570889999999998,1.0
Carpinus betulus,51.808318,-0.227054,800.0
Carpinus betulus,53.719749,-2.71158,4.0
Carpinus betulus,51.126298,-3.014027,10.0
Carpinus betulus,50.166276,-5.105182,61.0
Carpinus betulus,51.481418,-2.728384,4.0
Carpinus betulus,50.969611,0.350856,32.0
Carpinus betulus,53.380931999999994,-2.873093,4.0
Carpinus betulus,53.378166,-2.852059,20.0
Carpinus betulus,53.073564000000005,-0.7698050000000001,7.0
Carpinus betulus,51.662543,0.038252999999999995,263.0
Carpinus betulus,51.537867999999996,-2.544727,8.0
Carpinus betulus,52.566416000000004,-1.84221,24.0
Carpinus betulus,51.776677,-0.304555,8.0
Carpinus betulus,53.53790600000001,-2.221159,32.0
Carpinus betulus,51.462841999999995,-2.545225,10.0
Carpinus betulus,53.430663,-2.276902,6.0
Carpinus betulus,53.40598000000001,-2.876127,8.0
Carpinus betulus,52.454921999999996,-2.03088,138.0
Carpinus betulus,51.817858,-0.237447,6.0
Carpinus betulus,53.381438,-2.851209,8.0
Carpinus betulus,53.6042,-2.47155,40.0
Carpinus betulus,53.435949,-2.271988,9.0
Carpinus betulus,53.024124,-1.348074,1700.0
Carpinus betulus,53.378528,-2.933191,4.0
Carpinus betulus,51.663185999999996,0.041636,22.0
Carpinus betulus,53.878075,-2.40082,28.0
Carpinus betulus,51.4658,-0.12655999999999998,10.0
Carpinus betulus,53.377528000000005,-2.934573,8.0
Carpinus betulus,51.730088,-2.282689,65.0
Carpinus betulus,55.79804300000001,-4.328012,472.0
Carpinus betulus,51.667237,0.441075,10.0
Carpinus betulus,51.881212,-2.172718,65.0
Carpinus betulus,51.758663,-0.798381,1500.0
Carpinus betulus,53.41019300000001,-2.809728,174.0
Carpinus betulus,51.169804,0.28367800000000004,10.0
Carpinus betulus,51.443301,-0.376866,8.0
Carpinus betulus,51.258325,-0.897012,25.0
Carpinus betulus,51.378034,-2.366694,8.0
Carpinus betulus,51.593517999999996,-0.358698,10.0
Carpinus betulus,51.665025,0.048431,20.0
Carpinus betulus,53.441784999999996,-2.631348,4.0
Carpinus betulus,53.441978000000006,-2.631473,9.0
Carpinus betulus,51.592218,-0.11965999999999999,29.0
Carpinus betulus,52.498424,-0.766744,5.0
Carpinus betulus,51.664255,0.041691000000000006,5.0
Carpinus betulus,52.623249,-1.124657,17.0
Carpinus betulus,51.664245,0.042134,5.0
Carpinus betulus,51.663540999999995,0.042399,5.0
Carpinus betulus,51.663762,0.042660000000000003,5.0
Carpinus betulus,51.66337,0.042216000000000004,5.0
Carpinus betulus,53.44785600000001,-2.268035,5.0
Carpinus betulus,53.407309,-2.836755,177.0
Carpinus betulus,53.41340600000001,-2.811394,10.0
Carpinus betulus,53.37096999999999,-2.823627,93.0
Carpinus betulus,53.383366,-2.934793,263.0
Carpinus betulus,51.600657,0.649237,2536.0
Carpinus betulus,51.458851,-2.604301,51.0
Carpinus betulus,51.05814,0.73149,10.0
Carpinus betulus,50.9289,0.47726999999999997,10.0
Carpinus betulus,52.61501,-1.15588,100.0
Carpinus betulus,52.643640000000005,-1.13612,100.0
Carpinus betulus,52.622,-1.12768,100.0
Carpinus betulus,52.633559999999996,-1.10972,100.0
Carpinus betulus,52.67044,-1.11341,100.0
Carpinus betulus,52.71153,-1.42927,10.0
Carpinus betulus,53.352067000000005,-3.000528,3.0
Carpinus betulus,51.323975,-0.5734130000000001,12.0
Carpinus betulus,51.59952,-0.430559,24.0
Carpinus betulus,51.599374,-0.430605,5.0
Carpinus betulus,51.451344,-0.287473,10.0
Carpinus betulus,50.680101,-1.9917470000000002,32.0
Carpinus betulus,51.583415,-0.14715,9.0
Carpinus betulus,51.593268,-0.427737,24.0
Juniperus communis,51.69913,-0.8908969999999999,5.0
Juniperus communis,52.945223,-1.001695,13.0
Juniperus communis,54.975593,-1.686725,3.0
Juniperus communis,50.900517,-0.442772,6.0
Juniperus communis,57.16601,-3.18597,10.0
Juniperus communis,57.245272,-3.687425,1173.0
Juniperus communis,51.403669,-1.966811,10.0
Juniperus communis,57.824918999999994,-4.016913,6.0
Juniperus communis,57.324259999999995,-3.6032699999999998,10.0
Juniperus communis,54.557987,-2.931407,175.0
Juniperus communis,53.381795999999994,-2.894768,2.0
Juniperus communis,53.2595,-3.7254300000000002,10000.0
Juniperus communis,52.51428000000001,-1.28601,100.0
Juniperus communis,55.59961,-5.204680000000001,1.0
Juniperus communis,51.495796,-0.178286,10.0
Juniperus communis,57.26054499999999,-3.6560300000000003,6.0
Juniperus communis,56.5372,-4.18874,1000.0
Juniperus communis,56.518080000000005,-4.25266,1000.0
Juniperus communis,57.254780000000004,-3.68761,10.0
Juniperus communis,52.59038,-1.08838,10.0
Juniperus communis,53.347069999999995,-3.8792,10000.0
Juniperus communis,56.634159999999994,-4.9904,1.0
Juniperus communis,56.63443,-4.99019,1.0
Juniperus communis,56.63353000000001,-4.99831,1.0
Juniperus communis,56.633869999999995,-4.99825,1.0
Juniperus communis,56.63346,-4.9985,1.0
Juniperus communis,56.63325,-4.99408,1.0
Juniperus communis,56.63351,-4.99341,1.0
Juniperus communis,54.13666800000001,-2.319082,1.0
Juniperus communis,57.162878000000006,-3.206258,4.0
Juniperus communis,50.019515999999996,-5.257173000000001,250.0
Juniperus communis,54.32283,-3.104177,4.0
Juniperus communis,53.032709999999994,-3.9989800000000004,100.0
Juniperus communis,51.54521,-4.09246,10000.0
Juniperus communis,54.66381,-3.00759,10.0
Juniperus communis,54.663630000000005,-3.00774,10.0
Juniperus communis,54.663540000000005,-3.00774,10.0
Juniperus communis,54.66328000000001,-3.00696,10.0
Juniperus communis,54.663180000000004,-3.00711,10.0
Juniperus communis,54.68277,-3.03986,10.0
Juniperus communis,54.683209999999995,-3.04049,10.0
Juniperus communis,54.682880000000004,-3.03785,10.0
Juniperus communis,54.68278000000001,-3.03816,10.0
Juniperus communis,54.68233000000001,-3.03923,10.0
Juniperus communis,50.8966,-0.1905,100.0
Juniperus communis,55.45404,-3.24277,1000.0
Juniperus communis,58.38109,-5.18891,100.0
Juniperus communis,58.37797,-5.16981,100.0
Juniperus communis,49.984514000000004,-5.24181,1.0
Juniperus communis,56.53423000000001,-4.29066,1.0
Juniperus communis,56.45542,-4.87766,10.0
Juniperus communis,56.527469999999994,-4.28517,1.0
Juniperus communis,56.613119999999995,-5.29932,10.0
Juniperus communis,51.54255,-4.23656,10000.0
Juniperus communis,56.65073,-4.89931,100.0
Juniperus communis,57.62498000000001,-3.76286,10.0
Juniperus communis,56.669109999999996,-5.15948,1000.0
Juniperus communis,56.636309999999995,-4.99765,1.0
Juniperus communis,56.63556,-4.99945,1.0
Juniperus communis,56.63616,-4.99801,1.0
Juniperus communis,56.63625,-4.9981800000000005,1.0
Juniperus communis,56.636269999999996,-4.99774,1.0
Juniperus communis,56.6363,-4.9981,10.0
Juniperus communis,56.63621,-4.99793,10.0
Juniperus communis,56.6363,-4.9977800000000006,10.0
Juniperus communis,56.63554,-4.99951,10.0
Juniperus communis,56.636309999999995,-4.9976199999999995,10.0
Juniperus communis,54.3171,-2.77343,10.0
Juniperus communis,54.31516,-2.78169,10.0
Juniperus communis,56.33205,-6.4062,1.0
Juniperus communis,51.63756,-3.9521900000000003,10000.0
Juniperus communis,56.55555,-5.03256,10.0
Juniperus communis,57.03561,-3.5843,100.0
Juniperus communis,57.0365,-3.58434,100.0
Juniperus communis,57.071419999999996,-3.5940800000000004,100.0
Juniperus communis,57.036480000000005,-3.5859900000000002,100.0
Juniperus communis,57.10606,-3.6252800000000005,100.0
Juniperus communis,55.613040000000005,-3.00251,100.0
Juniperus communis,57.76599,-5.57181,100.0
Juniperus communis,57.074090000000005,-3.59584,100.0
Tilia x europaea,53.544713,-2.567662,8.0
Tilia x europaea,52.465235,-2.062869,24.0
Tilia x europaea,53.40715,-2.877077,8.0
Tilia x europaea,52.452256999999996,-2.167008,4.0
Tilia x europaea,52.619725,-2.1524970000000003,392.0
Tilia x europaea,52.446371,-1.895992,926.0
Tilia x europaea,53.373056000000005,-2.9545169999999996,4.0
Tilia x europaea,52.936054000000006,-1.1920620000000002,50.0
Tilia x europaea,51.452487,-2.604375,8.0
Tilia x europaea,51.112769,-4.1779470000000005,65.0
Tilia x europaea,53.441967000000005,-2.8668869999999997,5.0
Tilia x europaea,53.38834,-2.903407,6.0
Tilia x europaea,53.329137,-2.738857,5.0
Tilia x europaea,53.396577,-2.97227,8.0
Tilia x europaea,53.386908999999996,-2.9445240000000004,4.0
Tilia x europaea,53.386520999999995,-2.944994,4.0
Tilia x europaea,53.387106,-2.938416,8.0
Tilia x europaea,53.39773,-2.972194,8.0
Tilia x europaea,53.396589,-2.972212,8.0
Tilia x europaea,53.405128000000005,-2.8754779999999998,6.0
Tilia x europaea,53.381552,-2.888919,8.0
Tilia x europaea,53.42411,-2.814507,2.0
Tilia x europaea,53.384473,-2.940124,4.0
Tilia x europaea,53.408072,-2.836948,4.0
Tilia x europaea,53.381503,-2.7364509999999997,2.0
Tilia x europaea,53.377061,-2.938462,8.0
Tilia x europaea,53.332274,-2.795666,1.0
Tilia x europaea,53.353919999999995,-2.117089,31.0
Tilia x europaea,53.422343000000005,-2.785591,4.0
Tilia x europaea,53.423584999999996,-2.786476,2.0
Tilia x europaea,53.423770999999995,-2.786714,4.0
Tilia x europaea,53.39821,-2.963492,4.0
Tilia x europaea,53.374081000000004,-2.921518,2.0
Tilia x europaea,53.405089000000004,-2.878164,4.0
Tilia x europaea,53.385045,-2.944491,1.0
Tilia x europaea,53.343095999999996,-2.820593,8.0
Tilia x europaea,54.203633999999994,-0.291071,8.0
Tilia x europaea,53.361039,-2.59958,15.0
Tilia x europaea,53.334137,-2.7995810000000003,2.0
Tilia x europaea,53.386753000000006,-2.926334,8.0
Tilia x europaea,53.3822,-2.938874,15.0
Tilia x europaea,51.401488,-1.684225,10.0
Tilia x europaea,53.520139,-2.297052,8.0
Tilia x europaea,53.432846999999995,-2.928731,4.0
Tilia x europaea,53.407205000000005,-2.9439040000000003,8.0
Tilia x europaea,53.437695999999995,-2.919814,1.0
Tilia x europaea,53.387705000000004,-2.881325,4.0
Tilia x europaea,53.408108,-2.9428360000000002,4.0
Tilia x europaea,53.336029,-2.729404,4.0
Tilia x europaea,53.396988,-2.918695,1.0
Tilia x europaea,53.383630000000004,-2.85994,1.0
Tilia x europaea,53.380342000000006,-2.938684,2.0
Tilia x europaea,51.435942,-2.484212,9.0
Tilia x europaea,53.645219,-2.5777669999999997,9.0
Tilia x europaea,52.881744,-0.671963,20.0
Tilia x europaea,52.880762,-0.6715720000000001,175.0
Tilia x europaea,54.561721999999996,-1.947389,707.1
Tilia x europaea,55.020031,-1.946794,707.1
Tilia x europaea,55.055437,-1.6336700000000002,707.1
Tilia x europaea,55.181411,-1.695329,707.1
Tilia x europaea,54.515764000000004,-1.49949,707.1
Tilia x europaea,54.947777,-1.697097,707.1
Tilia x europaea,55.127324,-1.6330129999999998,707.1
Tilia x europaea,54.984067,-2.087475,707.1
Tilia x europaea,54.956959999999995,-1.790721,707.1
Tilia x europaea,54.94807900000001,-2.134233,707.1
Tilia x europaea,55.14580600000001,-1.89956,707.1
Tilia x europaea,54.920892,-1.728502,707.1
Tilia x europaea,54.92918,-2.493081,707.1
Tilia x europaea,55.07395699999999,-2.025028,707.1
Tilia x europaea,54.957138,-1.9781080000000002,707.1
Tilia x europaea,54.543555000000005,-1.7773830000000002,707.1
Tilia x europaea,54.918654000000004,-1.7324169999999999,70.71
Tilia x europaea,54.978913,-1.472656,70.71
Tilia x europaea,55.189565,-2.543414,707.1
Tilia x europaea,55.055482999999995,-1.6493229999999999,707.1
Tilia x europaea,55.07309,-1.539544,707.1
Tilia x europaea,54.633292000000004,-1.7149279999999998,707.1
Tilia platyphyllos,52.48481999999999,-2.3769400000000003,1000.0
Tilia platyphyllos,51.195607,-4.171417,22.0
Tilia platyphyllos,52.74363,-1.1708,10.0
Tilia platyphyllos,52.74363,-1.17066,10.0
Tilia platyphyllos,56.05345,-3.73288,10.0
Tilia platyphyllos,52.71695,-1.2072100000000001,100.0
Tilia platyphyllos,55.858909999999995,-3.19176,1000.0
Tilia platyphyllos,55.85875,-3.2077299999999997,1000.0
Tilia platyphyllos,50.893176000000004,-0.356991,20.0
Tilia platyphyllos,52.72845,-1.23965,10.0
Tilia platyphyllos,51.796714,1.158935,170.0
Tilia platyphyllos,51.65002,-2.94089,10000.0
Tilia platyphyllos,52.4855,-2.37495,10.0
Tilia platyphyllos,51.64877,-3.08541,10000.0
Tilia platyphyllos,52.62216,-2.5139400000000003,10.0
Tilia platyphyllos,51.55745,-3.22748,10000.0
Tilia platyphyllos,51.919709999999995,-2.94652,10000.0
Tilia platyphyllos,51.82982,-2.94464,10000.0
Tilia platyphyllos,51.95694,1.01122,2000.0
Tilia platyphyllos,55.957240000000006,-3.24283,1000.0
Tilia platyphyllos,55.94826,-3.24255,1000.0
Tilia platyphyllos,51.741890000000005,-2.65314,10000.0
Tilia platyphyllos,51.958009999999994,1.02221,100.0
Tilia platyphyllos,51.65198,-2.65184,10000.0
Tilia platyphyllos,53.1768,-3.12359,10000.0
Tilia platyphyllos,51.55838,-2.48462,1000.0
Tilia platyphyllos,52.00542,1.21849,2000.0
Tilia platyphyllos,53.35856999999999,-2.8879599999999996,2000.0
Tilia platyphyllos,53.39451999999999,-2.8887099999999997,2000.0
Tilia platyphyllos,52.73243000000001,-1.7793,10000.0
Tilia platyphyllos,51.486259999999994,-2.5270599999999996,1000.0
Tilia platyphyllos,53.466190000000005,-2.92033,2000.0
Tilia platyphyllos,52.66261,-1.46391,10.0
Tilia platyphyllos,52.13763,-1.37314,2000.0
Tilia platyphyllos,51.96092,0.9787299999999999,100.0
Tilia platyphyllos,52.59196,1.4681,10000.0
Tilia platyphyllos,53.35654,-3.12832,10000.0
Tilia platyphyllos,55.941959999999995,-3.0777400000000004,1.0
Tilia platyphyllos,51.55887,-3.0832599999999997,10000.0
Tilia platyphyllos,51.47685,-2.61335,1000.0
Tilia platyphyllos,53.55713000000001,-2.7713400000000004,2000.0
Tilia platyphyllos,53.71963,-2.65308,2000.0
Tilia platyphyllos,52.580169999999995,0.57326,100.0
Tilia platyphyllos,56.124430000000004,-3.1436599999999997,2000.0
Tilia platyphyllos,53.07363,-1.5006899999999999,100.0
Tilia platyphyllos,54.960963,-5.963406,1000.0
Tilia platyphyllos,53.357859999999995,-2.9781,10000.0
Tilia platyphyllos,52.796009999999995,-2.01553,100.0
Tilia platyphyllos,55.601169999999996,-3.35059,2000.0
Tilia platyphyllos,55.817840000000004,-3.0997,1.0
Tilia platyphyllos,55.88689,-3.0807,1000.0
Tilia platyphyllos,55.81811,-3.0994599999999997,1.0
Tilia platyphyllos,51.43721,-2.53728,100.0
Tilia platyphyllos,51.63507,-4.0966,10000.0
Tilia platyphyllos,51.831790000000005,-2.65444,10000.0
Tilia platyphyllos,53.09105,-2.52407,10000.0
Tilia platyphyllos,57.24106999999999,-2.8135,2000.0
Tilia platyphyllos,55.517340000000004,-2.58752,2000.0
Tilia platyphyllos,55.76084,-3.10909,1000.0
Tilia platyphyllos,51.48561,-2.65667,1000.0
Tilia platyphyllos,52.0069,-3.2397400000000003,10000.0
Tilia platyphyllos,53.75485,-2.7749599999999996,2000.0
Tilia platyphyllos,56.39026,-3.11315,10.0
Tilia platyphyllos,55.946169999999995,-3.4346300000000003,1000.0
Tilia platyphyllos,52.04891,-2.3368,2000.0
Tilia platyphyllos,54.105709999999995,-4.64764,2000.0
Tilia platyphyllos,51.63756,-3.9521900000000003,10000.0
Tilia platyphyllos,53.449830000000006,-2.67905,10000.0
Tilia platyphyllos,55.426230000000004,-2.80737,2000.0
Tilia platyphyllos,55.91438,-3.01747,1000.0
Tilia platyphyllos,53.198930000000004,-1.47753,2000.0
Tilia platyphyllos,52.592780000000005,-2.3483400000000003,1000.0
Tilia platyphyllos,57.292609999999996,-3.7072599999999998,10.0
Tilia platyphyllos,56.60535,-3.8668199999999997,1000.0
Tilia platyphyllos,55.76285,-3.3561699999999997,2000.0
Tilia platyphyllos,55.596230000000006,-3.3900900000000003,1000.0
Tilia platyphyllos,54.40135,-1.78485,10.0
Tilia platyphyllos,54.41461999999999,-1.79272,100.0
Tilia platyphyllos,54.400330000000004,-1.7653,10.0
Tilia platyphyllos,54.400940000000006,-1.7764099999999998,1.0
Tilia platyphyllos,54.40198,-1.76197,100.0
Tilia platyphyllos,54.40285,-1.7481099999999998,100.0
Tilia platyphyllos,55.762440000000005,-2.97287,100.0
Tilia platyphyllos,55.965559999999996,-3.26473,100.0
Tilia platyphyllos,55.208358999999994,-2.307961,707.1
Tilia cordata,53.449245,-2.3107849999999996,197.0
Tilia cordata,51.448848,-0.137602,10.0
Tilia cordata,51.458919,-0.129093,10.0
Tilia cordata,53.42046800000001,-2.273314,8.0
Tilia cordata,53.615125,-2.876933,6.0
Tilia cordata,51.566635,-0.32148899999999997,2000.0
Tilia cordata,53.682061,-2.693596,9.0
Tilia cordata,51.472396999999994,-2.619679,6.0
Tilia cordata,51.457908,-2.543911,4.0
Tilia cordata,53.523283,-2.30203,32.0
Tilia cordata,52.48481999999999,-2.3769400000000003,1000.0
Tilia cordata,53.62556800000001,-2.87014,357.0
Tilia cordata,54.235380000000006,-3.03009,20.0
Tilia cordata,54.180783,-1.082064,2000.0
Tilia cordata,51.187937,0.265243,12.0
Tilia cordata,53.702442000000005,-2.831075,200.0
Tilia cordata,51.485385,-3.2196290000000003,10.0
Tilia cordata,53.355385999999996,-2.1166549999999997,15.0
Tilia cordata,52.633390000000006,-1.10521,10.0
Tilia cordata,53.482624,-2.212112,7.0
Tilia cordata,55.877480000000006,-3.1284,1000.0
Tilia cordata,51.4503,-2.52665,1000.0
Tilia cordata,52.515080000000005,-1.2912299999999999,10.0
Tilia cordata,52.58695,-1.26122,100.0
Tilia cordata,55.85875,-3.2077299999999997,1000.0
Tilia cordata,52.37328,-2.19979,10.0
Tilia cordata,52.38214,-2.21996,10.0
Tilia cordata,52.537980000000005,-1.2725799999999998,10.0
Tilia cordata,51.45872,-2.64189,1000.0
Tilia cordata,52.36764,-2.46406,1000.0
Tilia cordata,51.65198,-2.65184,10000.0
Tilia cordata,52.34061,-2.47845,1000.0
Tilia cordata,51.82982,-2.94464,10000.0
Tilia cordata,51.56118,-2.7948,10000.0
Tilia cordata,51.741890000000005,-2.65314,10000.0
Tilia cordata,51.830890000000004,-2.7995400000000004,10000.0
Tilia cordata,52.48438,-2.37325,100.0
Tilia cordata,52.78605,-3.0912599999999997,1000.0
Tilia cordata,52.857530000000004,-3.13761,1000.0
Tilia cordata,52.70245,-1.0668799999999998,100.0
Tilia cordata,52.78318,-0.9391299999999999,100.0
Tilia cordata,52.782340000000005,-3.08901,10.0
Tilia cordata,51.740990000000004,-2.79795,10000.0
Tilia cordata,51.65109,-2.79637,10000.0
Tilia cordata,52.895959999999995,-2.84131,1000.0
Tilia cordata,52.73498000000001,-1.5623200000000002,100.0
Tilia cordata,55.88195,-3.54417,1000.0
Tilia cordata,52.70927,-1.271,100.0
Tilia cordata,52.646,-1.13289,10.0
Tilia cordata,52.624269999999996,-1.07718,10.0
Tilia cordata,51.920790000000004,-2.80114,10000.0
Tilia cordata,51.325895,-0.549186,8.0
Tilia cordata,51.404270000000004,-2.72738,1000.0
Tilia cordata,51.831790000000005,-2.65444,10000.0
Tilia cordata,52.493809999999996,-2.37701,1000.0
Tilia cordata,52.21591,1.40941,2000.0
Tilia cordata,51.54521,-4.09246,10000.0
Tilia cordata,52.84883000000001,-3.1076799999999998,1000.0
Tilia cordata,51.95624,0.9857,100.0
Tilia cordata,51.46756,-3.22507,10000.0
Tilia cordata,56.32524,-2.72923,10000.0
Tilia cordata,51.56012,-2.9390400000000003,10000.0
Tilia cordata,52.5028,-2.37709,1000.0
Tilia cordata,51.43197,-2.59836,1000.0
